"SSB","SouthState Corporation","Banks - Regional","6.93B"
"SSBI","Summit State Bank","Banks - Regional","63.29M"
"SSBK","Southern States Bancshares, Inc.","Banks - Regional","271.18M"
"SSD","Simpson Manufacturing Co., Inc.","Lumber & Wood Production","7.55B"
"SSIC","Silver Spike Investment Corp.","Asset Management","74.14M"
"SSKN","STRATA Skin Sciences, Inc.","Medical Devices","12.27M"
"SSL","Sasol Limited","Specialty Chemicals","4.55B"
"SSNC","SS&C Technologies Holdings, Inc.","Software - Application","17.71B"
"SSP","The E.W. Scripps Company","Broadcasting","272.39M"
"SSRM","SSR Mining Inc.","Gold","971.07M"
"SSSS","SuRo Capital Corp.","Asset Management","90.14M"
"SST","System1, Inc.","Specialty Business Services","111.73M"
"SSTI","SoundThinking, Inc.","Software - Application","185.63M"
"SSTK","Shutterstock, Inc.","Internet Content & Information","1.42B"
"SSY","SunLink Health Systems, Inc.","Pharmaceutical Retailers","5.94M"
"SSYS","Stratasys Ltd.","Computer Hardware","554.36M"
"ST","Sensata Technologies Holding plc","Scientific & Technical Instruments","5.47B"
"STAA","STAAR Surgical Company","Medical Instruments & Supplies","1.92B"
"STAF","Staffing 360 Solutions, Inc.","Staffing & Employment Services","1.49M"
"STAG","STAG Industrial, Inc.","REIT - Industrial","7.34B"
"STBA","S&T Bancorp, Inc.","Banks - Regional","1.58B"
"STBX","Starbox Group Holdings Ltd.","Internet Content & Information","27.15M"
"STC","Stewart Information Services Corporation","Insurance - Property & Casualty","1.89B"
"STCN","Steel Connect, Inc.","Integrated Freight & Logistics","79.57M"
"STE","STERIS plc","Medical Devices","23.98B"
"STEC","Santech Holdings Ltd.","Software - Application","7.97M"
"STEL","Stellar Bancorp, Inc.","Banks - Regional","1.37B"
"STEM","Stem, Inc.","Utilities - Renewable","169.73M"
"STEP","StepStone Group LP","Asset Management","5.37B"
"STER","Sterling Check Corp.","Software - Infrastructure","1.52B"
"STG","Sunlands Technology Group","Education & Training Services","137.25M"
"STGW","Stagwell Inc.","Advertising Agencies","691.76M"
"STHO","Star Holdings","Real Estate Services","170.49M"
"STI","Solidion Technology Inc.","Electrical Equipment & Parts","34.86M"
"STIM","Neuronetics, Inc.","Diagnostics & Research","54.00M"
"STKH","Steakholder Foods Ltd.","Packaged Foods","7.66M"
"STKL","SunOpta Inc.","Packaged Foods","621.76M"
"STKS","The ONE Group Hospitality, Inc.","Restaurants","145.16M"
"STLA","Stellantis N.V.","Auto Manufacturers","46.51B"
"STLD","Steel Dynamics, Inc.","Steel","19.06B"
"STM","STMicroelectronics N.V.","Semiconductors","27.04B"
"STN","Stantec Inc.","Engineering & Construction","9.61B"
"STNE","StoneCo Ltd.","Software - Infrastructure","3.86B"
"STNG","Scorpio Tankers Inc.","Oil & Gas Midstream","4.05B"
"STOK","Stoke Therapeutics, Inc.","Biotechnology","753.67M"
"STR","Sitio Royalties Corp.","Oil & Gas Exploration & Production","1.83B"
"STRA","Strategic Education, Inc.","Education & Training Services","2.33B"
"STRL","Sterling Infrastructure, Inc.","Engineering & Construction","3.24B"
"STRM","Streamline Health Solutions, Inc.","Health Information Services","27.91M"
"STRO","Sutro Biopharma, Inc.","Biotechnology","293.64M"
"STRR","Star Equity Holdings, Inc.","Diagnostics & Research","13.60M"
"STRS","Stratus Properties Inc.","Real Estate - Diversified","207.66M"
"STRT","Strattec Security Corporation","Auto Parts","94.02M"
"STRW","Strawberry Fields REIT, Inc.","REIT - Healthcare Facilities","72.44M"
"STSS","Sharps Technology, Inc.","Medical Instruments & Supplies","5.90M"
"STT","State Street Corporation","Asset Management","24.21B"
"STTK","Shattuck Labs, Inc.","Biotechnology","173.56M"
"STVN","Stevanato Group S.p.A.","Medical Instruments & Supplies","5.24B"
"STWD","Starwood Property Trust, Inc.","REIT - Mortgage","6.12B"
"STX","Seagate Technology Holdings plc","Computer Hardware","19.86B"
"STXS","Stereotaxis, Inc.","Medical Instruments & Supplies","148.76M"
"STZ","Constellation Brands, Inc.","Beverages - Brewers","44.99B"
"SU","Suncor Energy Inc.","Oil & Gas Integrated","47.21B"
"SUGP","SU Group Holdings Limited","Security & Protection Services","36.58M"
"SUI","Sun Communities, Inc.","REIT - Residential","16.90B"
"SUM","Summit Materials, Inc.","Building Materials","6.80B"
"SUN","Sunoco LP","Oil & Gas Refining & Marketing","8.16B"
"SUNS","Sunrise Realty Trust, Inc.","REIT - Mortgage","83.50M"
"SUP","Superior Industries International, Inc.","Auto Parts","87.80M"
"SUPN","Supernus Pharmaceuticals, Inc.","Drug Manufacturers - Specialty & Generic","1.58B"
"SUPV","Grupo Supervielle S.A.","Banks - Regional","733.36M"
"SURG","SurgePays, Inc.","Software - Application","51.05M"
"SUUN","SolarBank Corporation","Utilities - Renewable","136.91M"
"SUZ","Suzano S.A.","Paper & Paper Products","11.91B"
"SVC","Service Properties Trust","REIT - Hotel & Motel","901.73M"
"SVCO","Silvaco Group, Inc.","Software - Application","417.55M"
"SVII","Spring Valley Acquisition Corp. II","Shell Companies","248.69M"
"SVM","Silvercorp Metals Inc.","Silver","589.69M"
"SVMH","SRIVARU Holding Limited","Auto Manufacturers","4.24M"
"SVRA","Savara Inc.","Biotechnology","684.05M"
"SVRE","SaverOne 2014 Ltd.","Scientific & Technical Instruments","6.21M"
"SVT","Servotronics, Inc.","Aerospace & Defense","29.36M"
"SVV","Savers Value Village, Inc.","Specialty Retail","1.63B"
"SW","Smurfit WestRock plc","Packaging & Containers","21.63B"
"SWAG","Stran & Company Inc","Advertising Agencies","22.70M"
"SWBI","Smith & Wesson Brands, Inc.","Aerospace & Defense","719.38M"
"SWI","SolarWinds Corporation","Software - Infrastructure","1.87B"
"SWIM","Latham Group, Inc.","Building Products & Equipment","403.35M"
"SWIN","Solowin Holdings Ordinary Share","Capital Markets","37.98M"
"SWK","Stanley Black & Decker, Inc.","Tools & Accessories","15.18B"
"SWKH","SWK Holdings Corporation","Asset Management","214.53M"
"SWKS","Skyworks Solutions, Inc.","Semiconductors","16.72B"
"SWN","Southwestern Energy Company","Oil & Gas Exploration & Production","6.73B"
"SWTX","SpringWorks Therapeutics, Inc.","Biotechnology","2.48B"
"SWVL","Swvl Holdings Corp.","Software - Application","57.15M"
"SWX","Southwest Gas Holdings, Inc.","Utilities - Regulated Gas","5.30B"
"SXC","SunCoke Energy, Inc.","Coking Coal","825.79M"
"SXI","Standex International Corporation","Specialty Industrial Machinery","2.11B"
"SXT","Sensient Technologies Corporation","Specialty Chemicals","3.12B"
"SXTC","China SXT Pharmaceuticals, Inc.","Drug Manufacturers - Specialty & Generic","778.80K"
"SXTP","60 Degrees Pharmaceuticals, Inc.","Biotechnology","2.75M"
"SY","So-Young International Inc.","Health Information Services","88.07M"
"SYBT","Stock Yards Bancorp, Inc.","Banks - Regional","1.71B"
"SYBX","Synlogic, Inc.","Biotechnology","18.85M"
"SYF","Synchrony Financial","Credit Services","17.78B"
"SYK","Stryker Corporation","Medical Devices","126.35B"
"SYM","Symbotic Inc.","Specialty Industrial Machinery","2.42B"
"SYNA","Synaptics Incorporated","Semiconductors","2.97B"
"SYNX","Silynxcom Ltd.","Communication Equipment","18.80M"
"SYPR","Sypris Solutions, Inc.","Auto Parts","40.54M"
"SYRA","Syra Health Corp.","Medical Care Facilities","9.58M"
"SYRE","Spyre Therapeutics, Inc.","Biotechnology","1.33B"
"SYRS","Syros Pharmaceuticals, Inc.","Biotechnology","146.20M"
"SYT","SYLA Technologies Co., Ltd.","Software - Application","45.66M"
"SYTA","Siyata Mobile Inc.","Communication Equipment","3.50M"
"SYY","Sysco Corporation","Food Distribution","38.20B"
"T","AT&T Inc.","Telecom Services","138.89B"
"TAC","TransAlta Corporation","Utilities - Independent Power Producers","2.44B"
"TACT","TransAct Technologies Incorporated","Computer Hardware","37.08M"
"TAIT","Taitron Components Incorporated","Electronics & Computer Distribution","17.30M"
"TAK","Takeda Pharmaceutical Company Limited","Drug Manufacturers - Specialty & Generic","44.43B"
"TAL","TAL Education Group","Education & Training Services","5.65B"
"TALK","Talkspace, Inc.","Health Information Services","312.22M"
"TALO","Talos Energy Inc.","Oil & Gas Exploration & Production","1.96B"
"TANH","Tantech Holdings Ltd","Household & Personal Products","1.75M"
"TAOP","Taoping Inc.","Software - Infrastructure","3.07M"
"TAP","Molson Coors Beverage Company","Beverages - Brewers","11.23B"
"TAP.A","Molson Coors Beverage Company","Beverages - Brewers","10.12B"
"TARA","Protara Therapeutics, Inc.","Biotechnology","42.00M"
"TARS","Tarsus Pharmaceuticals, Inc.","Biotechnology","824.77M"
"TASK","TaskUs, Inc.","Information Technology Services","1.36B"
"TATT","TAT Technologies Ltd.","Aerospace & Defense","138.16M"
"TAYD","Taylor Devices, Inc.","Specialty Industrial Machinery","150.37M"
"TBBB","BBB Foods Inc.","Discount Stores","2.88B"
"TBBK","The Bancorp, Inc.","Banks - Regional","2.51B"
"TBI","TrueBlue, Inc.","Staffing & Employment Services","344.83M"
"TBIO","Telesis Bio, Inc.","Medical Devices","9.26M"
"TBLA","Taboola.com Ltd.","Internet Content & Information","1.07B"
"TBLT","ToughBuilt Industries, Inc.","Tools & Accessories","4.96M"
"TBMC","Trailblazer Merger Corporation I","Shell Companies","97.86M"
"TBN","Tamboran Resources Corporation","Oil & Gas Exploration & Production","320.75M"
"TBNK","Territorial Bancorp Inc.","Banks - Regional","81.52M"
"TBPH","Theravance Biopharma, Inc.","Biotechnology","468.82M"
"TBRG","TruBridge, Inc.","Health Information Services","158.18M"
"TC","TuanChe Limited","Internet Content & Information","2.84M"
"TCBI","Texas Capital Bancshares, Inc.","Banks - Regional","2.79B"
"TCBK","TriCo Bancshares","Banks - Regional","1.42B"
"TCBP","TC Biopharm (Holdings) Plc","Biotechnology","1.38M"
"TCBS","Texas Community Bancshares, Inc.","Banks - Regional","43.87M"
"TCBX","Third Coast Bancshares, Inc.","Banks - Regional","302.00M"
"TCI","Transcontinental Realty Investors, Inc.","Real Estate Services","254.86M"
"TCJH","Top KingWin Ltd","Capital Markets","3.69M"
"TCMD","Tactile Systems Technology, Inc.","Medical Devices","291.32M"
"TCOA","Zalatoris Acquisition Corp.","Shell Companies","79.39M"
"TCOM","Trip.com Group Limited","Travel Services","25.33B"
"TCPC","BlackRock TCP Capital Corp.","Asset Management","884.16M"
"TCRT","Alaunos Therapeutics, Inc.","Biotechnology","4.69M"
"TCRX","TScan Therapeutics, Inc.","Biotechnology","354.71M"
"TCS","The Container Store Group, Inc.","Specialty Retail","42.61M"
"TCTM","TCTM Kids IT Education Inc.","Education & Training Services","9.97M"
"TCX","Tucows Inc.","Software - Infrastructure","254.60M"
"TD","The Toronto-Dominion Bank","Banks - Diversified","99.73B"
"TDC","Teradata Corporation","Software - Infrastructure","2.95B"
"TDG","TransDigm Group Incorporated","Aerospace & Defense","67.84B"
"TDOC","Teladoc Health, Inc.","Health Information Services","1.35B"
"TDS","Telephone and Data Systems, Inc.","Telecom Services","2.12B"
"TDUP","ThredUp Inc.","Internet Retail","202.32M"
"TDW","Tidewater Inc.","Oil & Gas Equipment & Services","4.62B"
"TDY","Teledyne Technologies Incorporated","Scientific & Technical Instruments","19.21B"
"TEAM","Atlassian Corporation","Software - Application","37.40B"
"TECH","Bio-Techne Corporation","Biotechnology","12.63B"
"TECK","Teck Resources Limited","Other Industrial Metals & Mining","23.11B"
"TECX","Tectonic Therapeutic Inc","Biotechnology","252.69M"
"TEF","Telefónica, S.A.","Telecom Services","25.31B"
"TEL","TE Connectivity Ltd.","Electronic Components","44.19B"
"TELA","TELA Bio, Inc.","Medical Devices","104.79M"
"TELL","Tellurian Inc.","Oil & Gas Exploration & Production","820.32M"
"TELO","Telomir Pharmaceuticals, Inc.","Biotechnology","98.90M"
"TEM","Tempus AI, Inc.","Health Information Services","6.44B"
"TEN","Tsakos Energy Navigation Limited","Oil & Gas Midstream","712.56M"
"TENB","Tenable Holdings, Inc.","Software - Infrastructure","4.97B"
"TENK","TenX Keane Acquisition Ordinary Share","Shell Companies","81.90M"
"TENX","Tenax Therapeutics, Inc.","Biotechnology","6.03M"
"TEO","Telecom Argentina S.A.","Telecom Services","3.70B"
"TER","Teradyne, Inc.","Semiconductor Equipment & Materials","18.31B"
"TERN","Terns Pharmaceuticals, Inc.","Biotechnology","482.49M"
"TETE","Technology & Telecommunication Acquisition Corporation","Shell Companies","77.12M"
"TEVA","Teva Pharmaceutical Industries Limited","Drug Manufacturers - Specialty & Generic","19.24B"
"TEX","Terex Corporation","Farm & Heavy Construction Machinery","3.64B"
"TFC","Truist Financial Corporation","Banks - Regional","56.36B"
"TFFP","TFF Pharmaceuticals, Inc.","Biotechnology","5.64M"
"TFII","TFI International Inc.","Trucking","12.43B"
"TFIN","Triumph Financial, Inc.","Banks - Regional","1.98B"
"TFPM","Triple Flag Precious Metals Corp.","Other Precious Metals & Mining","3.02B"
"TFSL","TFS Financial Corporation","Banks - Regional","3.64B"
"TFX","Teleflex Incorporated","Medical Instruments & Supplies","11.17B"
"TG","Tredegar Corporation","Metal Fabrication","181.05M"
"TGAA","Target Global Acquisition I Corp.","Shell Companies","104.79M"
"TGB","Taseko Mines Limited","Copper","597.57M"
"TGI","Triumph Group, Inc.","Aerospace & Defense","1.20B"
"TGL","Treasure Global Inc.","Software - Application","2.44M"
"TGLS","Tecnoglass Inc.","Building Materials","2.39B"
"TGNA","TEGNA Inc.","Broadcasting","2.56B"
"TGS","Transportadora de Gas del Sur S.A.","Oil & Gas Integrated","3.46B"
"TGT","Target Corporation","Discount Stores","64.39B"
"TGTX","TG Therapeutics, Inc.","Biotechnology","2.86B"
"TH","Target Hospitality Corp.","Specialty Business Services","897.48M"
"THAR","Tharimmune, Inc.","Biotechnology","3.42M"
"THC","Tenet Healthcare Corporation","Medical Care Facilities","13.58B"
"THCH","TH International Limited","Restaurants","107.85M"
"THCP","Thunder Bridge Capital Partners IV Inc.","Shell Companies","99.70M"
"THFF","First Financial Corporation","Banks - Regional","493.24M"
"THG","The Hanover Insurance Group, Inc.","Insurance - Property & Casualty","4.97B"
"THM","International Tower Hill Mines Ltd.","Gold","91.40M"
"THO","THOR Industries, Inc.","Recreational Vehicles","5.32B"
"THR","Thermon Group Holdings, Inc.","Specialty Industrial Machinery","1.01B"
"THRD","Third Harmonic Bio, Inc.","Biotechnology","454.95M"
"THRM","Gentherm Incorporated","Auto Parts","1.62B"
"THRY","Thryv Holdings, Inc.","Internet Content & Information","649.61M"
"THS","TreeHouse Foods, Inc.","Packaged Foods","2.07B"
"THTX","Theratechnologies Inc.","Biotechnology","62.99M"
"TIGO","Millicom International Cellular S.A.","Telecom Services","4.44B"
"TIGR","UP Fintech Holding Limited","Capital Markets","586.77M"
"TIL","Instil Bio, Inc.","Biotechnology","77.01M"
"TILE","Interface, Inc.","Building Products & Equipment","1.01B"
"TIMB","TIM S.A.","Telecom Services","7.47B"
"TIPT","Tiptree Inc.","Insurance - Specialty","663.68M"
"TIRX","Tian Ruixiang Holdings Ltd","Insurance Brokers","4.10M"
"TISI","Team, Inc.","Specialty Business Services","44.15M"
"TITN","Titan Machinery Inc.","Industrial Distribution","365.31M"
"TIVC","Tivic Health Systems, Inc.","Medical Devices","3.16M"
"TIXT","TELUS International (Cda) Inc.","Software - Infrastructure","1.14B"
"TJX","The TJX Companies, Inc.","Apparel Retail","127.87B"
"TK","Teekay Corporation","Oil & Gas Midstream","701.82M"
"TKC","Turkcell Iletisim Hizmetleri A.S.","Telecom Services","6.56B"
"TKLF","Yoshitsu Co., Ltd","Specialty Retail","23.17M"
"TKNO","Alpha Teknova, Inc.","Drug Manufacturers - Specialty & Generic","197.94M"
"TKO","TKO Group Holdings, Inc.","Entertainment","8.70B"
"TKR","The Timken Company","Tools & Accessories","5.71B"
"TLF","Tandy Leather Factory, Inc.","Specialty Retail","35.46M"
"TLGY","TLGY Acquisition Corporation","Shell Companies","108.78M"
"TLIS","Talis Biomedical Corporation","Medical Devices","16.22M"
"TLK","Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk","Telecom Services","17.39B"
"TLN","Talen Energy Corporation","Other","5.83B"
"TLPH","Talphera, Inc.","Drug Manufacturers - Specialty & Generic","15.29M"
"TLRY","Tilray Brands, Inc.","Drug Manufacturers - Specialty & Generic","1.57B"
"TLS","Telos Corporation","Software - Infrastructure","276.99M"
"TLSA","Tiziana Life Sciences Ltd","Biotechnology","104.06M"
"TLSI","TriSalus Life Sciences, Inc.","Medical Devices","162.15M"
"TLYS","Tilly's, Inc.","Apparel Retail","157.93M"
"TM","Toyota Motor Corporation","Auto Manufacturers","255.98B"
"TMC","TMC the metals company Inc.","Other Industrial Metals & Mining","330.13M"
"TMCI","Treace Medical Concepts, Inc.","Medical Devices","409.25M"
"TMDX","TransMedics Group, Inc.","Medical Devices","4.94B"
"TME","Tencent Music Entertainment Group","Internet Content & Information","22.37B"
"TMHC","Taylor Morrison Home Corporation","Residential Construction","6.71B"
"TMO","Thermo Fisher Scientific Inc.","Diagnostics & Research","235.02B"
"TMP","Tompkins Financial Corporation","Banks - Regional","847.70M"
"TMQ","Trilogy Metals Inc.","Other Industrial Metals & Mining","100.02M"
"TMTC","TMT Acquisition Corp","Shell Companies","90.19M"
"TMUS","T-Mobile US, Inc.","Telecom Services","220.24B"
"TNC","Tennant Company","Specialty Industrial Machinery","1.89B"
"TNDM","Tandem Diabetes Care, Inc.","Medical Devices","2.69B"
"TNET","TriNet Group, Inc.","Staffing & Employment Services","4.99B"
"TNFA","TNF Pharmaceuticals, Inc.","Biotechnology","4.54M"
"TNGX","Tango Therapeutics, Inc.","Biotechnology","978.71M"
"TNK","Teekay Tankers Ltd.","Oil & Gas Midstream","1.99B"
"TNL","Travel + Leisure Co.","Travel Services","2.96B"
"TNON","Tenon Medical, Inc.","Medical Devices","2.13M"
"TNXP","Tonix Pharmaceuticals Holding Corp.","Biotechnology","10.15M"
"TNYA","Tenaya Therapeutics, Inc.","Biotechnology","222.20M"
"TOI","The Oncology Institute, Inc.","Medical Care Facilities","40.11M"
"TOL","Toll Brothers, Inc.","Residential Construction","13.86B"
"TOMZ","TOMI Environmental Solutions, Inc.","Pollution & Treatment Controls","13.37M"
"TOON","Kartoon Studios Inc.","Entertainment","33.53M"
"TOP","TOP Financial Group Limited","Capital Markets","85.88M"
"TOPS","Top Ships Inc.","Oil & Gas Midstream","42.79M"
"TORO","Toro Corp.","Marine Shipping","63.89M"
"TOST","Toast, Inc.","Software - Infrastructure","13.57B"
"TOUR","Tuniu Corporation","Travel Services","99.18M"
"TOVX","Theriva Biologics, Inc.","Biotechnology","3.72M"
"TOWN","TowneBank","Banks - Regional","2.39B"
"TOYO","TOYO Co., Ltd","Shell Companies","170.55M"
"TPB","Turning Point Brands, Inc.","Tobacco","656.23M"
"TPC","Tutor Perini Corporation","Engineering & Construction","907.65M"
"TPCS","TechPrecision Corporation","Metal Fabrication","37.59M"
